@relation 'adult-training-weka.filters.unsupervised.attribute.Discretize-F-B4-M-1.0-R1,9-precision6'

@attribute Age {17_28,28_37,37_48,48_90}
@attribute Workclass {' State-gov',' Self-emp-not-inc',' Private',' Federal-gov',' Local-gov',' ?',' Self-emp-inc',' Without-pay',' Never-worked'}
@attribute Education {' Bachelors',' HS-grad',' 11th',' Masters',' 9th',' Some-college',' Assoc-acdm',' Assoc-voc',' 7th-8th',' Doctorate',' Prof-school',' 5th-6th',' 10th',' 1st-4th',' Preschool',' 12th'}
@attribute Maritial-status {' Never-married',' Married-civ-spouse',' Divorced',' Married-spouse-absent',' Separated',' Married-AF-spouse',' Widowed'}
@attribute Occupation {' Adm-clerical',' Exec-managerial',' Handlers-cleaners',' Prof-specialty',' Other-service',' Sales',' Craft-repair',' Transport-moving',' Farming-fishing',' Machine-op-inspct',' Tech-support',' ?',' Protective-serv',' Armed-Forces',' Priv-house-serv'}
@attribute Relationship {' Not-in-family',' Husband',' Wife',' Own-child',' Unmarried',' Other-relative'}
@attribute Race {' White',' Black',' Asian-Pac-Islander',' Amer-Indian-Eskimo',' Other'}
@attribute Gender {' Male',' Female'}
@attribute Hours-per-week {1_40,40_41,41_51,51_99}
@attribute Native-country {' United-States',' Cuba',' Jamaica',' India',' ?',' Mexico',' South',' Puerto-Rico',' Honduras',' England',' Canada',' Germany',' Iran',' Philippines',' Italy',' Poland',' Columbia',' Cambodia',' Thailand',' Ecuador',' Laos',' Taiwan',' Haiti',' Portugal',' Dominican-Republic',' El-Salvador',' France',' Guatemala',' China',' Japan',' Yugoslavia',' Peru',' Outlying-US(Guam-USVI-etc)',' Scotland',' Trinadad&Tobago',' Greece',' Nicaragua',' Vietnam',' Hong',' Ireland',' Hungary',' Holand-Netherlands'}
@attribute Income-bracket {' <=50K',' >50K'}

@data
17_28,' Private',' 11th',' Never-married',' Other-service',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' Assoc-voc',' Never-married',' Craft-repair',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Self-emp-not-inc',' Assoc-voc',' Never-married',' Farming-fishing',' Not-in-family',' White',' Male',51_99,' United-States',' <=50K'
37_48,' Private',' Some-college',' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' Assoc-acdm',' Married-civ-spouse',' Sales',' Wife',' White',' Female',1_40,' United-States',' <=50K'
48_90,' Local-gov',' 11th',' Married-civ-spouse',' Handlers-cleaners',' Husband',' Black',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' 1st-4th',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',51_99,' Mexico',' <=50K'
48_90,' ?',' 10th',' Widowed',' ?',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',41_51,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',41_51,' Germany',' >50K'
28_37,' Private',' Bachelors',' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',1_40,' Canada',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Craft-repair',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Married-spouse-absent',' Sales',' Not-in-family',' White',' Female',41_51,' United-States',' <=50K'
17_28,' Private',' 7th-8th',' Never-married',' Machine-op-inspct',' Own-child',' Black',' Female',40_41,' Dominican-Republic',' <=50K'
48_90,' Private',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',1_40,' United-States',' >50K'
17_28,' Private',' 11th',' Never-married',' Craft-repair',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' Black',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' 12th',' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Prof-school',' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Local-gov',' Bachelors',' Married-civ-spouse',' Protective-serv',' Wife',' Black',' Female',40_41,' United-States',' >50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',1_40,' United-States',' <=50K'
48_90,' Self-emp-inc',' HS-grad',' Widowed',' Sales',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Separated',' Machine-op-inspct',' Unmarried',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Doctorate',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' United-States',' >50K'
28_37,' Private',' HS-grad',' Divorced',' Adm-clerical',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Prof-specialty',' Own-child',' Asian-Pac-Islander',' Male',40_41,' Taiwan',' <=50K'
48_90,' Local-gov',' Some-college',' Widowed',' Adm-clerical',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',40_41,' United-States',' >50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' Amer-Indian-Eskimo',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',40_41,' United-States',' >50K'
28_37,' Private',' HS-grad',' Never-married',' Transport-moving',' Not-in-family',' Other',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' 10th',' Never-married',' Other-service',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
37_48,' State-gov',' Some-college',' Never-married',' Other-service',' Own-child',' Black',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Divorced',' Exec-managerial',' Not-in-family',' White',' Male',40_41,' United-States',' >50K'
17_28,' Private',' Some-college',' Never-married',' Prof-specialty',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Other-service',' Wife',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' 11th',' Never-married',' Other-service',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
48_90,' Private',' Some-college',' Divorced',' Sales',' Unmarried',' Black',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Craft-repair',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' United-States',' >50K'
17_28,' Self-emp-not-inc',' Some-college',' Never-married',' Farming-fishing',' Own-child',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Federal-gov',' Assoc-acdm',' Never-married',' Exec-managerial',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' Some-college',' Never-married',' Tech-support',' Not-in-family',' White',' Male',51_99,' United-States',' <=50K'
37_48,' Private',' Assoc-acdm',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Local-gov',' Some-college',' Never-married',' Protective-serv',' Not-in-family',' Black',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Separated',' Adm-clerical',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Widowed',' Other-service',' Other-relative',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' 5th-6th',' Never-married',' Machine-op-inspct',' Other-relative',' White',' Male',40_41,' Mexico',' <=50K'
28_37,' Private',' Masters',' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',40_41,' United-States',' >50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Divorced',' Other-service',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Some-college',' Never-married',' Other-service',' Unmarried',' Black',' Female',40_41,' United-States',' <=50K'
28_37,' ?',' 9th',' Divorced',' ?',' Own-child',' Amer-Indian-Eskimo',' Male',1_40,' United-States',' <=50K'
37_48,' State-gov',' HS-grad',' Divorced',' Other-service',' Not-in-family',' Black',' Female',41_51,' United-States',' <=50K'
28_37,' Private',' Some-college',' Never-married',' Prof-specialty',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
28_37,' ?',' Bachelors',' Never-married',' ?',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Adm-clerical',' Unmarried',' Black',' Female',40_41,' Jamaica',' <=50K'
17_28,' Self-emp-inc',' Some-college',' Separated',' Sales',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' 10th',' Never-married',' Other-service',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' Some-college',' Never-married',' Craft-repair',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' 11th',' Never-married',' Other-service',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Sales',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
48_90,' ?',' HS-grad',' Married-civ-spouse',' ?',' Husband',' White',' Male',1_40,' United-States',' <=50K'
17_28,' State-gov',' Some-college',' Never-married',' Other-service',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Never-married',' Other-service',' Not-in-family',' Black',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' Some-college',' Separated',' Other-service',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' Some-college',' Divorced',' Exec-managerial',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' 12th',' Married-civ-spouse',' Protective-serv',' Husband',' Black',' Male',40_41,' ?',' <=50K'
48_90,' Private',' Some-college',' Widowed',' Exec-managerial',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' Masters',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
17_28,' Private',' 11th',' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Married-spouse-absent',' Exec-managerial',' Not-in-family',' White',' Male',40_41,' United-States',' >50K'
48_90,' Self-emp-inc',' Some-college',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' Some-college',' Divorced',' Exec-managerial',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Local-gov',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' Black',' Male',40_41,' United-States',' >50K'
17_28,' ?',' 11th',' Never-married',' ?',' Own-child',' White',' Male',1_40,' Peru',' <=50K'
48_90,' Local-gov',' Bachelors',' Divorced',' Exec-managerial',' Not-in-family',' White',' Female',40_41,' United-States',' >50K'
17_28,' ?',' Bachelors',' Never-married',' ?',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Never-married',' Other-service',' Unmarried',' White',' Male',40_41,' ?',' <=50K'
37_48,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' State-gov',' Masters',' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Self-emp-not-inc',' Assoc-acdm',' Never-married',' Sales',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Never-married',' Farming-fishing',' Own-child',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Sales',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' Bachelors',' Divorced',' Prof-specialty',' Unmarried',' Black',' Female',41_51,' Haiti',' <=50K'
48_90,' Local-gov',' Masters',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Private',' 7th-8th',' Divorced',' Machine-op-inspct',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
17_28,' State-gov',' Some-college',' Never-married',' Adm-clerical',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Priv-house-serv',' Other-relative',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' Some-college',' Divorced',' Sales',' Not-in-family',' White',' Female',41_51,' United-States',' <=50K'
48_90,' Self-emp-inc',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
28_37,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Not-in-family',' White',' Male',51_99,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' United-States',' >50K'
17_28,' Private',' 11th',' Never-married',' Adm-clerical',' Other-relative',' Asian-Pac-Islander',' Female',1_40,' United-States',' <=50K'
37_48,' Local-gov',' Masters',' Divorced',' Prof-specialty',' Unmarried',' Black',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' 11th',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Sales',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
48_90,' Private',' Some-college',' Divorced',' Prof-specialty',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Other-relative',' White',' Male',1_40,' Guatemala',' <=50K'
28_37,' Private',' Some-college',' Divorced',' Machine-op-inspct',' Unmarried',' Amer-Indian-Eskimo',' Male',40_41,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' HS-grad',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',1_40,' United-States',' >50K'
48_90,' Private',' 10th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' >50K'
37_48,' Private',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',51_99,' United-States',' >50K'
48_90,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',51_99,' United-States',' <=50K'
37_48,' ?',' HS-grad',' Divorced',' ?',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
37_48,' State-gov',' HS-grad',' Separated',' Adm-clerical',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Never-married',' Adm-clerical',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Never-married',' Sales',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
48_90,' Private',' Masters',' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Some-college',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' Prof-school',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' United-States',' >50K'
37_48,' Local-gov',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' Private',' HS-grad',' Separated',' Adm-clerical',' Other-relative',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' >50K'
17_28,' Private',' Bachelors',' Never-married',' Protective-serv',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Divorced',' Exec-managerial',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',51_99,' United-States',' >50K'
37_48,' Private',' Masters',' Never-married',' Adm-clerical',' Not-in-family',' White',' Male',40_41,' ?',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Some-college',' Divorced',' Prof-specialty',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Self-emp-inc',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' 9th',' Never-married',' Other-service',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Federal-gov',' Bachelors',' Divorced',' Adm-clerical',' Not-in-family',' Black',' Female',40_41,' United-States',' <=50K'
37_48,' Local-gov',' Some-college',' Separated',' Protective-serv',' Own-child',' Other',' Male',51_99,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' HS-grad',' Divorced',' Sales',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' 11th',' Never-married',' Machine-op-inspct',' Own-child',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Local-gov',' HS-grad',' Divorced',' Exec-managerial',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Assoc-acdm',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' United-States',' <=50K'
37_48,' State-gov',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' United-States',' >50K'
17_28,' ?',' Some-college',' Never-married',' ?',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Assoc-acdm',' Never-married',' Sales',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Local-gov',' HS-grad',' Never-married',' Other-service',' Unmarried',' Black',' Female',40_41,' United-States',' <=50K'
28_37,' State-gov',' Assoc-voc',' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',40_41,' United-States',' >50K'
17_28,' Private',' Some-college',' Never-married',' Other-service',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Other-service',' Not-in-family',' White',' Female',1_40,' ?',' <=50K'
37_48,' Private',' Bachelors',' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
17_28,' ?',' Bachelors',' Never-married',' ?',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
28_37,' ?',' 10th',' Never-married',' ?',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Sales',' Unmarried',' White',' Female',41_51,' United-States',' <=50K'
37_48,' Self-emp-not-inc',' Bachelors',' Never-married',' Sales',' Own-child',' Asian-Pac-Islander',' Male',51_99,' Iran',' <=50K'
37_48,' Private',' Masters',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' Private',' Assoc-acdm',' Divorced',' Exec-managerial',' Not-in-family',' White',' Female',41_51,' United-States',' <=50K'
48_90,' Federal-gov',' Assoc-voc',' Divorced',' Prof-specialty',' Unmarried',' White',' Male',40_41,' United-States',' >50K'
37_48,' State-gov',' Doctorate',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',40_41,' ?',' >50K'
37_48,' Private',' 12th',' Separated',' Craft-repair',' Not-in-family',' Black',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Divorced',' Craft-repair',' Other-relative',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' Assoc-voc',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Local-gov',' Some-college',' Never-married',' Adm-clerical',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' 9th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' >50K'
28_37,' State-gov',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',51_99,' United-States',' <=50K'
48_90,' Private',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',51_99,' United-States',' >50K'
37_48,' State-gov',' HS-grad',' Separated',' Adm-clerical',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
48_90,' ?',' HS-grad',' Married-civ-spouse',' ?',' Husband',' Asian-Pac-Islander',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Other-service',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
48_90,' Local-gov',' HS-grad',' Divorced',' Transport-moving',' Other-relative',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Transport-moving',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',40_41,' United-States',' >50K'
17_28,' Private',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' Assoc-acdm',' Married-spouse-absent',' Sales',' Own-child',' Black',' Female',1_40,' United-States',' <=50K'
17_28,' Self-emp-not-inc',' HS-grad',' Never-married',' Sales',' Unmarried',' Asian-Pac-Islander',' Female',40_41,' United-States',' <=50K'
37_48,' ?',' Assoc-voc',' Married-civ-spouse',' ?',' Wife',' Black',' Female',1_40,' United-States',' >50K'
37_48,' Private',' Bachelors',' Married-spouse-absent',' Craft-repair',' Not-in-family',' White',' Male',41_51,' ?',' >50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' Black',' Male',41_51,' United-States',' >50K'
48_90,' Private',' Bachelors',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',40_41,' Italy',' >50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Never-married',' Exec-managerial',' Not-in-family',' Asian-Pac-Islander',' Male',40_41,' ?',' <=50K'
17_28,' Private',' Assoc-acdm',' Married-civ-spouse',' Other-service',' Wife',' White',' Female',40_41,' Puerto-Rico',' <=50K'
48_90,' Self-emp-not-inc',' Masters',' Widowed',' Prof-specialty',' Not-in-family',' White',' Male',1_40,' United-States',' >50K'
48_90,' Private',' Bachelors',' Divorced',' Prof-specialty',' Not-in-family',' White',' Female',41_51,' United-States',' >50K'
37_48,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' United-States',' >50K'
28_37,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',51_99,' United-States',' >50K'
17_28,' Private',' Bachelors',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',41_51,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Divorced',' Tech-support',' Unmarried',' White',' Female',41_51,' United-States',' <=50K'
28_37,' Private',' Some-college',' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' 11th',' Divorced',' Craft-repair',' Unmarried',' White',' Female',51_99,' United-States',' <=50K'
37_48,' Private',' Assoc-voc',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Tech-support',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' United-States',' >50K'
28_37,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',51_99,' United-States',' >50K'
37_48,' Private',' HS-grad',' Divorced',' Other-service',' Not-in-family',' Black',' Female',1_40,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Divorced',' Craft-repair',' Unmarried',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Local-gov',' Prof-school',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' United-States',' >50K'
48_90,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' Private',' Bachelors',' Never-married',' Tech-support',' Not-in-family',' White',' Male',40_41,' United-States',' >50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' >50K'
17_28,' Private',' Bachelors',' Never-married',' Exec-managerial',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Self-emp-not-inc',' HS-grad',' Never-married',' Other-service',' Unmarried',' White',' Male',51_99,' United-States',' <=50K'
17_28,' Private',' Assoc-acdm',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',51_99,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Sales',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Divorced',' Transport-moving',' Not-in-family',' White',' Male',51_99,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Separated',' Other-service',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' Masters',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',1_40,' United-States',' >50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',51_99,' United-States',' <=50K'
17_28,' Private',' 10th',' Never-married',' Other-service',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' 12th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Private',' Assoc-acdm',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' >50K'
48_90,' Self-emp-not-inc',' HS-grad',' Never-married',' Craft-repair',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
37_48,' Local-gov',' Assoc-voc',' Never-married',' Craft-repair',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
