@relation 'adult-training-weka.filters.unsupervised.attribute.Discretize-F-B4-M-1.0-R1,9-precision6-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1'

@attribute Age {17_28,28_37,37_48,48_90}
@attribute Workclass {' State-gov',' Self-emp-not-inc',' Private',' Federal-gov',' Local-gov',' ?',' Self-emp-inc',' Without-pay',' Never-worked'}
@attribute Education {' Bachelors',' HS-grad',' 11th',' Masters',' 9th',' Some-college',' Assoc-acdm',' Assoc-voc',' 7th-8th',' Doctorate',' Prof-school',' 5th-6th',' 10th',' 1st-4th',' Preschool',' 12th'}
@attribute Maritial-status {' Never-married',' Married-civ-spouse',' Divorced',' Married-spouse-absent',' Separated',' Married-AF-spouse',' Widowed'}
@attribute Occupation {' Adm-clerical',' Exec-managerial',' Handlers-cleaners',' Prof-specialty',' Other-service',' Sales',' Craft-repair',' Transport-moving',' Farming-fishing',' Machine-op-inspct',' Tech-support',' ?',' Protective-serv',' Armed-Forces',' Priv-house-serv'}
@attribute Relationship {' Not-in-family',' Husband',' Wife',' Own-child',' Unmarried',' Other-relative'}
@attribute Race {' White',' Black',' Asian-Pac-Islander',' Amer-Indian-Eskimo',' Other'}
@attribute Gender {' Male',' Female'}
@attribute Hours-per-week {1_40,40_41,41_51,51_99}
@attribute Native-country {' United-States',' Cuba',' Jamaica',' India',' ?',' Mexico',' South',' Puerto-Rico',' Honduras',' England',' Canada',' Germany',' Iran',' Philippines',' Italy',' Poland',' Columbia',' Cambodia',' Thailand',' Ecuador',' Laos',' Taiwan',' Haiti',' Portugal',' Dominican-Republic',' El-Salvador',' France',' Guatemala',' China',' Japan',' Yugoslavia',' Peru',' Outlying-US(Guam-USVI-etc)',' Scotland',' Trinadad&Tobago',' Greece',' Nicaragua',' Vietnam',' Hong',' Ireland',' Hungary',' Holand-Netherlands'}
@attribute Income-bracket {' <=50K',' >50K'}

@data
17_28,' ?',' 10th',' Never-married',' ?',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Private',' 9th',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',40_41,' Poland',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Other-service',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Sales',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
48_90,' Private',' Bachelors',' Divorced',' Exec-managerial',' Unmarried',' Asian-Pac-Islander',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Private',' Bachelors',' Divorced',' Tech-support',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Sales',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' Assoc-voc',' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' 12th',' Never-married',' Adm-clerical',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' Some-college',' Divorced',' Other-service',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Protective-serv',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
37_48,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Other-service',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Divorced',' Machine-op-inspct',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Local-gov',' 11th',' Never-married',' Prof-specialty',' Own-child',' Black',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' ?',' Bachelors',' Married-civ-spouse',' ?',' Wife',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Adm-clerical',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',1_40,' Canada',' <=50K'
17_28,' ?',' HS-grad',' Never-married',' ?',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
28_37,' ?',' 7th-8th',' Widowed',' ?',' Not-in-family',' White',' Female',41_51,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Transport-moving',' Own-child',' White',' Male',51_99,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Separated',' Prof-specialty',' Other-relative',' Black',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Assoc-voc',' Never-married',' Other-service',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',1_40,' United-States',' <=50K'
37_48,' State-gov',' Bachelors',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' Bachelors',' Married-civ-spouse',' Adm-clerical',' Husband',' Asian-Pac-Islander',' Male',40_41,' Philippines',' <=50K'
48_90,' Self-emp-not-inc',' Bachelors',' Divorced',' Prof-specialty',' Not-in-family',' White',' Female',51_99,' United-States',' <=50K'
48_90,' ?',' 5th-6th',' Married-civ-spouse',' ?',' Husband',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Self-emp-inc',' Bachelors',' Never-married',' Exec-managerial',' Own-child',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Private',' 10th',' Divorced',' Craft-repair',' Not-in-family',' Black',' Female',1_40,' United-States',' <=50K'
48_90,' State-gov',' HS-grad',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Some-college',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',40_41,' Mexico',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Sales',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Some-college',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',40_41,' Nicaragua',' <=50K'
37_48,' Private',' Assoc-voc',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Self-emp-not-inc',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' Asian-Pac-Islander',' Male',51_99,' India',' <=50K'
17_28,' Local-gov',' HS-grad',' Never-married',' Prof-specialty',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' 11th',' Never-married',' Sales',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Divorced',' Craft-repair',' Unmarried',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Other-relative',' White',' Male',40_41,' Mexico',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Self-emp-not-inc',' Some-college',' Never-married',' Sales',' Not-in-family',' White',' Male',51_99,' United-States',' <=50K'
28_37,' Local-gov',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' Masters',' Married-civ-spouse',' Exec-managerial',' Husband',' Black',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Assoc-voc',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Assoc-acdm',' Never-married',' Adm-clerical',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Private',' 5th-6th',' Married-civ-spouse',' Machine-op-inspct',' Husband',' Other',' Male',40_41,' Mexico',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Adm-clerical',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Self-emp-not-inc',' Assoc-voc',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',51_99,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Wife',' White',' Female',40_41,' El-Salvador',' <=50K'
28_37,' Private',' Assoc-voc',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Sales',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Adm-clerical',' Own-child',' Black',' Female',40_41,' Puerto-Rico',' <=50K'
48_90,' Private',' 9th',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Assoc-acdm',' Never-married',' Transport-moving',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' 9th',' Never-married',' Other-service',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Other-service',' Not-in-family',' Black',' Male',1_40,' United-States',' <=50K'
17_28,' ?',' 11th',' Never-married',' ?',' Own-child',' Black',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Assoc-acdm',' Never-married',' Sales',' Unmarried',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',41_51,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',51_99,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Never-married',' Transport-moving',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Not-in-family',' White',' Male',1_40,' Mexico',' <=50K'
28_37,' ?',' HS-grad',' Separated',' ?',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Local-gov',' Assoc-voc',' Never-married',' Protective-serv',' Not-in-family',' White',' Male',51_99,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Unmarried',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Local-gov',' Bachelors',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Some-college',' Never-married',' Adm-clerical',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Divorced',' Other-service',' Not-in-family',' Asian-Pac-Islander',' Male',40_41,' China',' <=50K'
48_90,' Private',' 5th-6th',' Married-civ-spouse',' Craft-repair',' Husband',' Black',' Male',40_41,' Trinadad&Tobago',' <=50K'
28_37,' Private',' 1st-4th',' Never-married',' Other-service',' Other-relative',' White',' Female',40_41,' Guatemala',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Other-service',' Unmarried',' White',' Male',40_41,' United-States',' <=50K'
48_90,' ?',' Some-college',' Never-married',' ?',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
17_28,' ?',' HS-grad',' Never-married',' ?',' Own-child',' Other',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Other-service',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Local-gov',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Local-gov',' Assoc-acdm',' Separated',' Exec-managerial',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Divorced',' Machine-op-inspct',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Assoc-voc',' Never-married',' Tech-support',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Never-married',' Craft-repair',' Own-child',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Federal-gov',' Some-college',' Divorced',' Exec-managerial',' Unmarried',' Asian-Pac-Islander',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Self-emp-not-inc',' 5th-6th',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' Mexico',' <=50K'
17_28,' Private',' Assoc-acdm',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Separated',' Sales',' Unmarried',' Black',' Female',1_40,' United-States',' <=50K'
28_37,' Local-gov',' Bachelors',' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Assoc-acdm',' Separated',' Exec-managerial',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Divorced',' Sales',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Local-gov',' Some-college',' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' 7th-8th',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',1_40,' United-States',' <=50K'
28_37,' ?',' 11th',' Divorced',' ?',' Not-in-family',' White',' Female',41_51,' United-States',' <=50K'
28_37,' Private',' 5th-6th',' Never-married',' Other-service',' Other-relative',' White',' Female',40_41,' El-Salvador',' <=50K'
37_48,' Local-gov',' Bachelors',' Divorced',' Prof-specialty',' Unmarried',' White',' Female',51_99,' United-States',' <=50K'
28_37,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' 7th-8th',' Divorced',' Transport-moving',' Not-in-family',' White',' Male',41_51,' Cuba',' <=50K'
37_48,' State-gov',' Masters',' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',51_99,' United-States',' <=50K'
28_37,' Private',' 11th',' Married-spouse-absent',' Other-service',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' Some-college',' Married-spouse-absent',' Adm-clerical',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' 11th',' Never-married',' Other-service',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' Assoc-voc',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' ?',' 10th',' Never-married',' ?',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Widowed',' Adm-clerical',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' <=50K'
48_90,' State-gov',' HS-grad',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Machine-op-inspct',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Self-emp-not-inc',' Assoc-voc',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',51_99,' United-States',' <=50K'
28_37,' ?',' HS-grad',' Never-married',' ?',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Other-service',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Other-service',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' Some-college',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
17_28,' Private',' 12th',' Never-married',' Adm-clerical',' Unmarried',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' 11th',' Never-married',' Handlers-cleaners',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Some-college',' Married-civ-spouse',' Other-service',' Wife',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Sales',' Own-child',' Other',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',51_99,' United-States',' <=50K'
28_37,' Self-emp-inc',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',51_99,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Widowed',' Craft-repair',' Unmarried',' Black',' Female',40_41,' United-States',' <=50K'
28_37,' State-gov',' HS-grad',' Never-married',' Other-service',' Not-in-family',' Asian-Pac-Islander',' Male',40_41,' Thailand',' <=50K'
17_28,' Private',' 11th',' Never-married',' Other-service',' Own-child',' Black',' Male',1_40,' United-States',' <=50K'
37_48,' Private',' Masters',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
48_90,' ?',' 1st-4th',' Widowed',' ?',' Not-in-family',' Black',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Some-college',' Never-married',' Craft-repair',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Married-civ-spouse',' Handlers-cleaners',' Husband',' Amer-Indian-Eskimo',' Male',1_40,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Divorced',' Other-service',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',51_99,' United-States',' <=50K'
17_28,' ?',' Some-college',' Never-married',' ?',' Not-in-family',' Black',' Female',1_40,' United-States',' <=50K'
48_90,' Private',' 7th-8th',' Never-married',' Other-service',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' Bachelors',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',51_99,' United-States',' <=50K'
17_28,' Private',' Masters',' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Masters',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' 11th',' Divorced',' Craft-repair',' Not-in-family',' Black',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',51_99,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Divorced',' Other-service',' Not-in-family',' Black',' Female',1_40,' United-States',' <=50K'
48_90,' State-gov',' Assoc-acdm',' Divorced',' Adm-clerical',' Own-child',' Asian-Pac-Islander',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Some-college',' Separated',' Other-service',' Unmarried',' White',' Female',41_51,' Mexico',' <=50K'
37_48,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',41_51,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Divorced',' Other-service',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' 9th',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Private',' Some-college',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Private',' 7th-8th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Divorced',' Sales',' Unmarried',' White',' Female',51_99,' United-States',' <=50K'
28_37,' Private',' Bachelors',' Never-married',' Adm-clerical',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Tech-support',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' Black',' Male',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Divorced',' Sales',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
37_48,' Private',' 11th',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Self-emp-inc',' HS-grad',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' Assoc-voc',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Never-married',' Adm-clerical',' Own-child',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' HS-grad',' Separated',' Craft-repair',' Not-in-family',' Black',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' HS-grad',' Divorced',' Craft-repair',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',1_40,' United-States',' <=50K'
37_48,' Private',' Some-college',' Never-married',' Other-service',' Unmarried',' Black',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Widowed',' Sales',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Divorced',' Craft-repair',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
28_37,' Private',' 7th-8th',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',1_40,' Mexico',' <=50K'
28_37,' Private',' 9th',' Married-civ-spouse',' Transport-moving',' Other-relative',' White',' Male',40_41,' Mexico',' <=50K'
28_37,' Private',' Some-college',' Never-married',' Tech-support',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' Assoc-acdm',' Never-married',' Machine-op-inspct',' Own-child',' White',' Male',1_40,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Never-married',' Priv-house-serv',' Unmarried',' Black',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',51_99,' United-States',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' 9th',' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Male',41_51,' Mexico',' <=50K'
28_37,' Private',' HS-grad',' Never-married',' Machine-op-inspct',' Unmarried',' Black',' Female',40_41,' United-States',' <=50K'
17_28,' Private',' 12th',' Never-married',' Sales',' Own-child',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' Some-college',' Divorced',' Adm-clerical',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
28_37,' Private',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Private',' 1st-4th',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',41_51,' United-States',' <=50K'
37_48,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' Sales',' Other-relative',' Asian-Pac-Islander',' Male',41_51,' India',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Some-college',' Divorced',' Sales',' Unmarried',' Amer-Indian-Eskimo',' Female',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',40_41,' United-States',' <=50K'
37_48,' Private',' Bachelors',' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Married-spouse-absent',' Sales',' Not-in-family',' White',' Male',1_40,' United-States',' <=50K'
17_28,' ?',' HS-grad',' Never-married',' ?',' Own-child',' White',' Male',40_41,' United-States',' <=50K'
28_37,' Private',' Assoc-voc',' Divorced',' Sales',' Not-in-family',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Some-college',' Never-married',' Handlers-cleaners',' Not-in-family',' Black',' Male',1_40,' United-States',' <=50K'
37_48,' Private',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' Asian-Pac-Islander',' Male',40_41,' ?',' <=50K'
28_37,' Private',' HS-grad',' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Male',41_51,' United-States',' <=50K'
48_90,' Self-emp-not-inc',' 9th',' Divorced',' Other-service',' Not-in-family',' White',' Female',1_40,' United-States',' <=50K'
48_90,' Private',' 7th-8th',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',41_51,' Cuba',' <=50K'
48_90,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',1_40,' United-States',' <=50K'
48_90,' Private',' Some-college',' Divorced',' Other-service',' Unmarried',' White',' Female',1_40,' United-States',' <=50K'
48_90,' ?',' HS-grad',' Married-civ-spouse',' ?',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' State-gov',' Bachelors',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',40_41,' United-States',' <=50K'
28_37,' ?',' HS-grad',' Never-married',' ?',' Unmarried',' Black',' Female',40_41,' United-States',' <=50K'
37_48,' Local-gov',' HS-grad',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
37_48,' Private',' HS-grad',' Divorced',' Tech-support',' Own-child',' White',' Male',41_51,' United-States',' <=50K'
17_28,' State-gov',' HS-grad',' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',40_41,' United-States',' <=50K'
17_28,' Private',' Bachelors',' Never-married',' Sales',' Own-child',' Asian-Pac-Islander',' Male',51_99,' United-States',' <=50K'
37_48,' Local-gov',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',1_40,' United-States',' <=50K'
28_37,' Private',' HS-grad',' Separated',' Other-service',' Unmarried',' White',' Female',40_41,' United-States',' <=50K'
48_90,' Private',' Some-college',' Never-married',' Handlers-cleaners',' Own-child',' Black',' Male',40_41,' United-States',' <=50K'
